2460000000000,4944.713272799573,107727.101145776,42949.23377941246
2510000000000,8076.801565817109,107727.101145776,70154.20702923829
2560000000000,12656.96994310396,111294.2237002719,109937.0440781073
2610000000000,20894.63598066199,114861.3462547678,181488.5021555728
2660000000000,20894.63598066199,118428.4688092637,181488.5021555728
2710000000000,19833.21579881674,121995.5913637596,172269.1235964501
2760000000000,11211.58629612942,125562.7139182555,97382.60123582245
2810000000000,9308.708459380343,129129.8364727513,80854.41435110007
2860000000000,8415.580727502016,132696.9590272472,73096.80543930957
2910000000000,534.1396223002067,136264.0815817431,4639.477810617337
2960000000000,535.1838334216579,139831.204136239,4648.547713177103
3010000000000,550.8576466743083,143398.3266907349,4784.688725297265
3060000000000,582.1163460236622,146965.4492452308,5056.198338075209
3110000000000,621.2248957546668,150532.5717997267,5395.890884943492
3160000000000,699.491509327955,154099.6943542226,6075.706052786156
3210000000000,660.8964471137149,157666.8169087185,5740.473601819013
3260000000000,571.4317461551632,161233.9394632144,4963.393082790542
3310000000000,412.8755968542937,164801.0620177103,3586.191868526627
3360000000000,601.7170295400091,168368.1845722062,5226.447711928839
3410000000000,1370.030468988989,171935.3071267021,11899.93345442484
3460000000000,871.1303961769268,179069.5522356938,7566.542481556658
3510000000000,325.4138546441696,182636.6747901897,2826.508828136594
3560000000000,577.3184952635984,186203.7973446856,5014.524735873388
3610000000000,763.271175530342,189770.9198991816,6629.689194572717
3660000000000,539.101363301227,193338.0424536774,4682.574945364862
3710000000000,1268.104113518345,196905.1650081733,11014.61237959664
3760000000000,1236.405013848717,200472.2875626692,10739.27749824023
3810000000000,1134.540095993115,207606.532671661,9854.490063755909
3860000000000,1419.609983569364,211173.6552261569,12330.57564637881
3910000000000,1614.120645438353,214740.7777806528,14020.07378879984
3960000000000,657.7795154819671,218307.9003351487,5713.400277656257
4010000000000,1584.626821810276,221875.0228896446,13763.89369176181
4060000000000,1490.684279645121,225442.1454441405,12947.919138196
4110000000000,474.3438668847044,232576.3905531323,4120.098478253554
4160000000000,1461.808276464946,236143.5131076282,12697.10536138459
4210000000000,1676.06471209609,239710.6356621241,14558.11311552188
4260000000000,1785.654314580132,243277.75821662,15509.9963081777
4310000000000,1792.019027120376,246844.8807711159,15565.27949888026
4360000000000,1715.693683350921,250412.0033256117,14902.3259863114
4410000000000,1736.373550452273,253979.1258801076,15081.94902968359
4460000000000,1383.072421452283,261113.3709890994,12013.2144141859
4510000000000,1672.708019852242,264680.4935435953,14528.95725714287
4560000000000,1835.656060911698,268247.6160980912,15944.3059585242
4610000000000,1917.604965397089,271814.7386525871,16656.10509884464
4660000000000,1918.319673322733,275381.861207083,16662.31297301023
4710000000000,1868.414272596152,278948.9837615789,16228.84016995574
4760000000000,1903.088108544387,282516.1063160748,16530.01328233048
4810000000000.001,1356.030053466021,289650.3514250666,11778.32739030529
4860000000000,1766.059441350832,293217.4739795625,15339.79740183611
4910000000000,1916.575215067722,296784.5965340583,16647.160801129
4960000000000,2007.54724141265,300351.7190885542,17437.33378211219
5010000000000,2033.556970677877,303918.8416430501,17663.25142002589
5060000000000.001,2027.194084738849,307485.964197546,17607.98409497991
5110000000000,2008.975125198824,311053.0867520419,17449.73622309487
5160000000000,2153.4960955666,314620.2093065378,18705.02942209545
5210000000000,1628.430142998715,321754.4544155296,14144.3645053853
5260000000000,1905.041476648642,325321.5769700255,16546.98002210655
5310000000000.001,2030.357151064663,328888.6995245214,17635.4581400038
5360000000000,2111.584651969962,332455.8220790173,18340.99124844305
5410000000000,2150.78024753936,336022.9446335132,18681.43986585708
5460000000000,2127.633227339149,339590.0671880091,18480.38740294798
5510000000000,2148.756601797188,343157.1897425049,18663.86270227403
5560000000000.001,2179.024652995242,346724.3122970008,18926.76765453963
5610000000000,2715.905748550371,350291.4348514967,23590.05759929493
5660000000000,1850.427466794986,357425.6799604885,16072.6087598255
5710000000000,2044.476828910188,360992.8025149844,17758.10010349506
5760000000000,2147.96879560492,364559.9250694803,18657.01990463181
5810000000000.001,2218.688007689614,368127.0476239762,19271.27917609038
5860000000000,2264.268716993951,371694.1701784721,19667.18818673257
5910000000000,2264.907623474819,375261.292732968,19672.73765791443
5960000000000,2226.948893142905,378828.4152874639,19343.03231545036
6010000000000,2294.124645700487,382395.5378419598,19926.51348851948
6060000000000.001,2365.961733365366,385962.6603964557,20550.48250389663
6110000000000,3757.99251975476,389529.7829509516,32641.50828726378
6160000000000,1968.860925772919,396664.0280599434,17101.30871396213
6210000000000,2157.083144774351,400231.1506144393,18736.18613564028
6260000000000,2250.951134285924,403798.2731689351,19551.51313308484
6310000000000.001,2317.963353845066,407365.3957234311,20133.57387657733
6360000000000,2360.694245255431,410932.518277927,20504.72968350391
6410000000000,2392.597412654766,414499.6408324228,20781.83707463925
6460000000000,2389.548047270787,418066.7633869187,20755.35062344787
6510000000000,2423.567397026668,421633.8859414146,21050.83894098619
6560000000000.001,2441.386622862193,425201.0084959105,21205.61477002931
6610000000000,2503.178500391836,428768.1310504064,21742.33219878062
6660000000000,2816.072017415886,432335.2536049022,24460.09075611755
6710000000000,1688.254392363749,439469.498713894,14663.99133305007
6760000000000,2201.856959455499,443036.62126839,19125.08654863591
6810000000000.001,2319.725815628061,446603.7438228859,20148.88242511574
6860000000000,2393.160358635346,450170.8663773817,20786.72676129876
6910000000000,2447.491420618067,453737.9889318777,21258.64036959954
6960000000000,2485.208036321828,457305.1114863735,21586.24273112373
7010000000000,2520.641036962518,460872.2340408695,21894.00986423425
7060000000000.001,2529.097029324564,464439.3565953653,21967.45768067129
