2460000000000,27674.78898926291,240380.162917475
2510000000000,29301.66290242203,254511.0101822222
2560000000000,24452.06483181562,212387.9365519618
2610000000000,24876.74134841273,216076.6299070021
2660000000000,5848.89475019305,50802.8543048348
2710000000000,5848.89475019305,-1
2760000000000,5848.89475019305,-1
2810000000000,5848.89475019305,-1
2860000000000,5848.89475019305,-1
2910000000000,5848.89475019305,-1
2960000000000,5848.89475019305,-1
3010000000000,5848.89475019305,-1
3060000000000,5848.89475019305,-1
3110000000000,17168.59689384025,149124.5378603226
3160000000000,17168.59689384025,-1
3210000000000,44336.20810988305,385099.4106127282
3260000000000,929469.7067993698,8073271.295183992
3310000000000,1156622.713693209,10046297.24401851
3360000000000,5409.26230850003,46984.25543497616
3410000000000,6231.49980859689,54126.11961709598
3460000000000,175095.9102358709,1520863.752385316
3510000000000,312371.8791312472,2713227.668169004
3560000000000,299508.3559143374,2601496.525150239
3610000000000,375912.7132627293,3265136.340945654
3660000000000,69184.90390057511,600932.4399005306
3710000000000,518945.9168224956,4507506.961644675
3760000000000,9265.188565089264,80476.40535222749
3810000000000,808307.4410628158,7020869.226698377
3860000000000,13158.90695693898,114296.8135855382
3910000000000,26351.27716462442,228884.2852739911
3960000000000,39264.79753020743,341049.6980083504
4010000000000,29445.07343647461,255756.6582539388
4060000000000,42204.44287120544,366583.1330153111
4110000000000,53361.27062914959,463490.1076317145
4160000000000,65290.91632248464,567109.6935452407
4210000000000,78785.34985042695,684320.8538971521
4260000000000,52311.93928436714,454375.7313771718
4310000000000,47903.57193458426,416085.1390929085
4360000000000,44507.02894324752,386583.1415192143
4410000000000,43368.08132971998,376690.3682445765
4460000000000,43111.82538815218,374464.5574170202
4510000000000,42114.81962767382,365804.67541299
4560000000000,39100.46877090234,339622.3565406661
4610000000000,38262.29526874532,332342.0740033798
4660000000000,34226.74214237797,297289.7049192047
4710000000000,31031.78844077353,269538.6896683412
4760000000000,2813.28173415776,24435.85466367852
4810000000000.001,2813.28173415776,-1
4860000000000,2813.28173415776,-1
4910000000000,2813.28173415776,-1
4960000000000,2813.28173415776,-1
5010000000000,2813.28173415776,-1
5060000000000.001,2813.28173415776,-1
5110000000000,2813.28173415776,-1
5160000000000,2813.28173415776,-1
5210000000000,2813.28173415776,-1
5260000000000,2813.28173415776,-1
5310000000000.001,38941.110823294,338238.1909947915
5360000000000,3505.35414852331,30447.11927640691
5410000000000,2205.172819032961,19153.88773898106
5460000000000,15917.40727712238,138256.8429332183
5510000000000,15816.86945226214,137383.5824820311
5560000000000.001,13625.88697726599,118352.95050528
5610000000000,90102.70031557517,782622.1110327337
5660000000000,1586851.047540586,13783213.07098543
5710000000000,159743.1439352582,1387511.318659191
5760000000000,2621153.920134027,22767053.67466569
5810000000000.001,1778325.099179863,15446335.55207735
5860000000000,1381420.837662003,11998868.93965552
5910000000000,957045.4672884763,8312791.307478086
5960000000000,776771.736452527,6746953.576794789
6010000000000,97587.27238343733,847632.2780023285
6060000000000.001,96985.86860321971,842408.5511394432
6110000000000,91880.98634649755,798068.107242238
6160000000000,93426.28645244765,811490.4134202108
6210000000000,84644.99266082126,735217.0646667184
6260000000000,84010.53553399988,729706.2400830641
6310000000000.001,85057.43603321219,738799.5022812573
6360000000000,62401.16366799308,542009.6209070215
6410000000000,55739.98158160433,484151.328445593
6460000000000,53589.34884562927,465471.1698489037
6510000000000,51875.33920976437,450583.4713132011
6560000000000.001,44506.00359603062,386574.2354664475
6610000000000,39238.11390587942,340817.9269922937
6660000000000,28457.91922355288,247182.3457047498
6710000000000,23796.86932524142,206696.9806905022
6760000000000,198223.770228015,1721749.7918417
6810000000000.001,6667.898895146314,57916.63392101668
6860000000000,28108.56089401,244147.8578102015
6910000000000,5657.186518035905,49137.69775760929
6960000000000,5657.186518035905,-1
7010000000000,5657.186518035905,-1
7060000000000.001,5657.186518035905,-1
7110000000000,5657.186518035905,-1
7160000000000,5657.186518035905,-1
7210000000000,5657.186518035905,-1
7260000000000,5657.186518035905,-1
7310000000000.001,5657.186518035905,-1
7360000000000,5657.186518035905,-1
