2460000000000,27037.48908458318,234844.6462790776
2510000000000,26588.05899425581,230940.9461144684
2560000000000,24974.3010496577,216924.0227051386
2610000000000,7013.243431186878,60916.25844817379
2660000000000,7013.243431186878,-1
2710000000000,7013.243431186878,-1
2760000000000,7013.243431186878,-1
2810000000000,7013.243431186878,-1
2860000000000,7013.243431186878,-1
2910000000000,7013.243431186878,-1
2960000000000,7013.243431186878,-1
3010000000000,7013.243431186878,-1
3060000000000,14717.99349309613,127838.8671747923
3110000000000,30071.35483617605,261196.4693741185
3160000000000,44892.33177633098,389929.839404611
3210000000000,40482.217655179,351624.0748570127
3260000000000,1272621368.931425,11053848761.5816
3310000000000,1697.609748912339,14745.25092755587
3360000000000,143586.0979286027,1247173.000168242
3410000000000,224611.5251689713,1950950.919055152
3460000000000,257424.8418265824,2235963.766202043
3510000000000,353975.4937262459,3074592.073085755
3560000000000,394361.5101661163,3425380.554803549
3610000000000,517661.6211298704,4496351.71099589
3660000000000,545118.6006003451,4734840.00447105
3710000000000,654391.1923028377,5683969.676464242
3760000000000,713690.4383006508,6199036.382821716
3810000000000,1306235.110382859,11345814.01015121
3860000000000,144711003.9799765,1256943809.983666
3910000000000,286734.4554436918,2490543.835414583
3960000000000,29657.59223052726,257602.5730450949
4010000000000,44342.08896159095,385150.4910416408
4060000000000,60191.77435409365,522819.1091589708
4110000000000,77469.00764419936,672887.2507679323
4160000000000,52077.54860094377,452339.8397687658
4210000000000,47850.48468238384,415624.0290791075
4260000000000,47622.43322283683,413643.1992696825
4310000000000,43756.60825320726,380065.070223404
4360000000000,43652.60110639985,379161.6756246648
4410000000000,41049.66017292497,356552.8179420999
4460000000000,39580.35507611593,343790.5960265702
4510000000000,36758.05819879849,319276.4368243354
4560000000000,34468.6486810845,299390.8784171359
4610000000000,31065.32640809226,269829.9967511567
4660000000000,6302.148511418944,54739.76645288079
4710000000000,6302.148511418944,-1
4760000000000,6302.148511418944,-1
4810000000000.001,6302.148511418944,-1
4860000000000,6302.148511418944,-1
4910000000000,6302.148511418944,-1
4960000000000,6302.148511418944,-1
5010000000000,6302.148511418944,-1
5060000000000.001,6302.148511418944,-1
5110000000000,6302.148511418944,-1
5160000000000,6302.148511418944,-1
5210000000000,8468.818245232182,73559.22064291833
5260000000000,1154613.910529735,10028849.00143598
5310000000000.001,3760489.874519971,32663200.03514151
5360000000000,13968.38547201871,121327.8546319055
5410000000000,21397.61448672997,185857.3179495981
5460000000000,49221.1676909955,427529.6304206793
5510000000000,181589.7346346519,1577268.394442102
5560000000000.001,360753.3842476927,3133464.082133928
5610000000000,1182042.849289296,10267093.73639077
5660000000000,1314241.518426878,11415356.78681887
5710000000000,1818136.182633658,15792130.22932881
5760000000000,1730626.51392725,15032030.90468131
5810000000000.001,304367.5794195507,2643703.204243212
5860000000000,103577.9383839482,899666.5417412741
5910000000000,102959.2500816233,894292.6834269187
5960000000000,94973.70528356165,824931.1226111307
6010000000000,90332.46165663948,784617.792684312
6060000000000.001,87309.43481707727,758360.1151829661
6110000000000,86435.12801248544,750765.9827684722
6160000000000,87518.9866923622,760180.2596451406
6210000000000,62328.86725108451,541381.662208526
6260000000000,56798.80709352178,493348.1699880757
6310000000000.001,54587.54900595333,474141.4262781773
6360000000000,50748.05193054418,440791.9784155
6410000000000,44665.14268643165,387956.500042773
6460000000000,35995.80613475516,312655.5995196677
6510000000000,33282.98591763289,289092.342505832
6560000000000.001,23003.23769980662,199803.5839786973
6610000000000,21875.77454088902,190010.5634093548
6660000000000,9063.55996230372,78725.081560555
6710000000000,4715.392081671505,40957.37522160444
6760000000000,4715.392081671505,-1
6810000000000.001,4715.392081671505,-1
6860000000000,4715.392081671505,-1
6910000000000,4715.392081671505,-1
6960000000000,4715.392081671505,-1
7010000000000,4715.392081671505,-1
7060000000000.001,4715.392081671505,-1
7110000000000,4715.392081671505,-1
7160000000000,4715.392081671505,-1
7210000000000,4715.392081671505,-1
7260000000000,4715.392081671505,-1
7310000000000.001,4715.392081671505,-1
7360000000000,4715.392081671505,-1
7410000000000,2971.639981554139,25811.33692384087
7460000000000,5577.102630959072,48442.09795267266
7510000000000,8118.577194587664,70517.0655303001
7560000000000.001,6038.883095968545,52453.07210875929
7610000000000,7313.95054946956,63528.16729095772
7660000000000,10935.25763344348,94982.44096789829
7710000000000,12385.8206860926,107581.8715562633
7760000000000,14033.33586479161,121892.0065754799
7810000000000.001,15926.10848912293,138332.4207003725
7860000000000,15088.85134269681,131060.0975278339
7910000000000,15308.42249769051,132967.2683478117
7960000000000,17205.99928013346,149449.4108598656
8010000000000,15403.75297060448,133795.298314687
8060000000000.001,15444.39475079612,134148.3083321261
8109999999999.999,17582.42671358125,152719.0180035332
8160000000000,15448.6371503422,134185.1573463838
8210000000000.001,19534.34491329384,169673.1640687674
8260000000000,18553.26153334038,161151.5821047518
8310000000000.001,23980.17302640653,208289.1364090711
8359999999999.999,121872.2603835044,1058569.003632645
8410000000000,91362.21707901142,793562.1346372337
8460000000000.001,98988.37586024795,859802.1081734147
8510000000000,41808.95104233367,363147.9346369744
8560000000000.001,43603.54188643927,378735.5526543576
8609999999999.999,56517.96119664308,490908.7735224839
8660000000000,24270.82157246219,210813.6776035746
8710000000000.001,11251.4569079016,97728.91296947777
8760000000000,5287.069975868271,45922.90631911898
8810000000000,5287.069975868271,-1
8860000000000,5287.069975868271,-1
8910000000000,5287.069975868271,-1
8960000000000,5287.069975868271,-1
9010000000000,5287.069975868271,-1
9060000000000,5287.069975868271,-1
9110000000000,5287.069975868271,-1
9160000000000,5287.069975868271,-1
9210000000000,5287.069975868271,-1
9260000000000,5287.069975868271,-1
9310000000000,5287.069975868271,-1
9360000000000,5287.069975868271,-1
9410000000000,5287.069975868271,-1
9460000000000,5287.069975868271,-1
9510000000000,2195.566363081826,19070.44712277656
9560000000000,4528.590980992238,39334.84147683525
9610000000000.002,5816.467235250105,50521.19248880367
9660000000000,9363.334828176761,81328.89296179399
9710000000000,10688.46108877287,92838.79341783357
9760000000000,11953.85531006938,103829.8679726603
9810000000000,13472.76567598861,117022.9557811477
9860000000000.002,14749.63258379119,128113.6808248183
9910000000000,14623.37602070176,127017.0302517421
9960000000000,14395.85866117293,125040.8395761307
