2107899991366.05,4874.5069625446,0,42339.42951664201
2127879991284.21,4614.300673869316,0,40079.306410078
2147859991202.37,4531.442095079959,0,39359.60593914674
2167839991120.53,5638.551256645445,0,48975.83393379526
2187819991038.69,5496.738812949048,0,47744.06669854404
2207799990956.86,5258.759840199062,0,45677.00760505757
2227779990875.02,6599.293032530307,0,57320.73096980978
2247759990793.18,6437.647935848216,0,55916.69949949478
2267739990711.34,6403.011650568466,0,55615.85254808234
2287719990629.5,7789.625996661432,0,67659.83172880356
2307699990547.66,7694.74366754719,0,66835.69428951468
2327679990465.83,7704.720786244032,0,66922.35444142132
2347659990383.99,9226.086169753231,0,80136.76626175472
2367639990302.15,9175.132796573356,0,79694.19088562719
2387619990220.31,9219.93511069058,0,80083.33884157932
2407599990138.47,9327.725056872277,0,81019.59041820651
2427579990056.64,10967.48808206014,0,95262.39108756794
2447559989974.8,10971.50063906857,0,95297.24371490964
2467539989892.96,11052.68621028904,0,96002.41262673384
2487519989811.12,11326.37729712785,0,98379.66320193789
2507499989729.28,13162.92293701728,0,114331.695945287
2527479989647.44,15113.88621090559,0,131277.5476301989
2547459989565.61,13531.30843358996,0,117531.4517127811
2567439989483.77,18391.14251865291,0,159743.4342349446
2587419989401.93,14057.17139780618,0,122099.0393847089
2607399989320.09,21905.77100129273,0,190271.1093539541
2627379989238.25,18667.76907223311,0,162146.1819503006
2647359989156.42,28845.21482027421,0,250546.3525151798
2667339989074.58,22025.38791469654,0,191310.0886626255
2687319988992.74,34748.96117989265,0,301825.6418459537
2707299988910.9,26008.1053264225,0,225903.5325604773
2727279988829.06,21928.84778182043,0,190471.5517228195
2747259988747.22,29791.70219131112,0,258767.4373638287
2767239988665.39,25453.58510748293,0,221087.0311366925
2787219988583.55,33723.67629481342,0,292920.1304865794
2807199988501.71,29494.34884482768,0,256184.6590127642
2827179988419.87,38709.45796873408,0,336226.0798657414
2847159988338.03,33193.53512969864,0,288315.3828337972
2867139988256.19,43064.63154072718,0,374054.6368666909
